R hor pupil dist,R ver pupil dist,L hor pupil dist,L ver pupil dist,R eye height,L eye height,R iris cam dist,L iris cam dist,x head angle,y head angle,z head angle,Mouse x,Mouse y
-24.8,-0.2,28.8,1.3,20.318684768676757,21.308656692504883,0.05979993579011682,0.05599361533846431,-0.9287949276220333,-3.8433330199749633,0.02830375366177868,1299.2,9.0
-24.7,-0.2,28.9,1.4,20.255309867858887,21.415345191955566,0.06005613389924238,0.0558891358874997,-0.8927630381446943,-3.8093812027307523,0.02783385356844733,1302.0,9.0
-24.7,-0.2,28.9,1.5,20.25531005859375,21.413555526733397,0.06030652855769399,0.0558891358874997,-0.8847269806651414,-3.7774066665974906,0.02714807405942461,1304.5,9.0
-24.7,-0.2,28.9,1.6,20.151354026794433,21.41176586151123,0.060562726666819555,0.056102187144737706,-0.8583763573205371,-3.7525825282484613,0.026458007153222256,1306.8,9.0
-24.8,-0.2,28.9,1.7,20.156738662719725,21.413555526733397,0.060562726666819555,0.05621075895101109,-0.8365926887977555,-3.7396218663005256,0.026242176412824274,1308.8,9.0
-24.7,-0.2,28.9,1.6,20.071587562561035,21.413555526733397,0.060829937602630224,0.05599770769377308,-0.8215488649592613,-3.7254706030294864,0.026013005843413234,1310.5,9.0
-24.6,-0.2,28.9,1.5,20.067022132873536,21.438926696777344,0.060829937602630224,0.0558891358874997,-0.802583839200105,-3.719329359296757,0.025740109380912073,1312.0,9.0
-24.6,-0.2,29.0,1.5,20.067022132873536,21.46872959136963,0.061086135711755786,0.05567608463026169,-0.7941112436475644,-3.7163269078071743,0.02557998815493138,1313.3,9.0
-24.5,-0.1,29.0,1.5,20.170978164672853,21.48579921722412,0.06121393772898718,0.0554630333730237,-0.7896854829523219,-3.736249468056992,0.025727123716575782,1314.5,9.0
-24.5,0.0,29.1,1.6,20.266266059875488,21.511170387268066,0.06146433238743879,0.05513237018941197,-0.7802712241508062,-3.7586902074525144,0.025803198568381945,1315.4,9.0
-24.6,-0.1,29.2,1.5,20.266266059875488,21.528193283081055,0.06159793785534412,0.05502789073844736,-0.7779411485176327,-3.7887578200175867,0.026122957067470132,1316.4,9.0
-24.7,-0.2,29.2,1.5,20.16667652130127,21.521008491516113,0.06159793785534412,0.05502789073844736,-0.7656876547405157,-3.8190720915311,0.026435168315289876,1317.7,9.0
-24.6,-0.2,29.2,1.5,20.07138862609863,21.611544036865233,0.06160374130601807,0.05502789073844736,-0.7520238284956248,-3.8739278305030886,0.027257344818248645,1319.3,9.0
-24.6,-0.3,29.2,1.5,20.07138862609863,21.63870487213135,0.06159793785534412,0.05491931893217398,-0.7474889445991442,-3.9108544629661646,0.027869445732475667,1321.4,9.0
-24.5,-0.3,29.2,1.4,19.966500282287598,21.736504364013673,0.06159793785534412,0.05481074712590058,-0.7532759525591121,-3.9642648391869075,0.028397309904529495,1323.9,9.0
-24.6,-0.4,29.2,1.5,19.957446670532228,21.836008071899414,0.06120813427831322,0.05481074712590058,-0.7687509856453782,-4.006497423624433,0.028948599248842976,1326.7,9.0
-24.7,-0.5,29.2,1.6,19.857857131958006,21.836008071899414,0.06108033226108184,0.05481074712590058,-0.7919955736231031,-4.04636673861066,0.029514586585470164,1330.4,9.0
-24.7,-0.6,29.2,1.7,19.75826759338379,21.831576347351074,0.06070152375788431,0.055023798383138575,-0.8162825901354884,-4.101179301028666,0.030412852130604507,1334.5,9.0
-24.8,-0.7,29.2,1.8,19.554722213745116,21.836008071899414,0.06057372174065293,0.05512827783410319,-0.841060469082296,-4.1472973674143345,0.030907107056745476,1339.2,8.9
-24.8,-0.8,29.1,1.7,19.418918418884278,21.935597229003907,0.060323327082201304,0.05512827783410319,-0.8500879919329789,-4.202207004338037,0.03170183625305073,1344.2,8.8
-24.8,-0.7,29.1,1.7,19.418918418884278,22.008025550842284,0.06006712897307574,0.05512827783410319,-0.8652442299688797,-4.255977052363827,0.032447170868088154,1348.8,8.7
-24.8,-0.6,29.2,1.7,19.418918418884278,21.97914218902588,0.05981093086395019,0.0552327572850678,-0.8994673682141304,-4.3164597812780245,0.03324388532427832,1353.1,8.6
-24.9,-0.6,29.3,1.7,19.414616775512695,21.915767478942872,0.05943212236075267,0.05545894101771491,-0.9307123968865308,-4.369128957039839,0.034020110828229304,1357.1,8.5
-25.0,-0.5,29.3,1.7,19.47799186706543,21.915767478942872,0.05905911730822909,0.055685124750362025,-0.9437390534240062,-4.432828303443638,0.035009362066355104,1360.9,8.4
-25.1,-0.5,29.3,1.8,19.487942123413085,21.80712471008301,0.05845412507238447,0.05591130848300914,-0.9467240776754121,-4.474518066308596,0.03573580922349126,1364.8,8.3
-25.1,-0.5,29.3,1.8,19.587531661987306,21.678241348266603,0.058331514678312504,0.05612435974024714,-0.9495737394248905,-4.52399632477759,0.036092638456288365,1369.0,8.2
-25.1,-0.5,29.4,1.8,19.637627410888673,21.62349052429199,0.05808631164302032,0.05623293154652054,-0.9529229724830977,-4.565104650633212,0.036546908808435835,1372.6,8.1
-25.1,-0.4,29.5,1.8,19.637627410888673,21.59632968902588,0.05808631164302032,0.05612435974024714,-0.9408375256224725,-4.591315611900566,0.03688594300314042,1376.1,8.0
-25.1,-0.3,29.6,1.8,19.737216758728028,21.59189796447754,0.057841108607728134,0.056350543472894254,-0.9523976852044729,-4.627099261274468,0.037630301331895835,1379.3,8.0
-25.1,-0.3,29.7,1.9,19.778082275390624,21.39271945953369,0.05760088628728246,0.05656359473013226,-0.9696697331206752,-4.650992005145953,0.03801273138898874,1382.5,8.0
-25.1,-0.4,29.7,2.0,19.941046714782715,21.320291137695314,0.05747827589321051,0.05689425791374399,-0.9832226491619386,-4.668149601047476,0.03810410092652094,1385.8,8.0
-25.1,-0.4,29.7,2.1,20.040636253356933,21.284095573425294,0.05735566549913854,0.057120441646391094,-0.9908467249811002,-4.680492891640627,0.038281287442918796,1389.2,8.0
-25.1,-0.4,29.7,2.2,20.14022579193115,21.258724403381347,0.05735566549913854,0.05700282972001738,-0.9815621205613716,-4.691278481362787,0.03834018189095871,1392.8,8.0
-25.0,-0.4,29.7,2.3,20.176440238952637,21.233353233337404,0.05735566549913854,0.05688521779364366,-0.9976891845571363,-4.7183328945904135,0.0386976104977641,1396.2,7.9
-25.0,-0.5,29.8,2.4,20.33475341796875,21.234246063232423,0.05758184923178565,0.05688521779364366,-1.0095009240220132,-4.754136147772263,0.0389269185302552,1399.1,7.8
-25.0,-0.5,29.9,2.5,20.339119911193848,21.189407539367675,0.05758184923178565,0.05688521779364366,-1.0186395574496847,-4.797765387926576,0.03948850081868525,1401.4,7.7
-25.0,-0.5,29.8,2.5,20.3886137008667,21.21878719329834,0.057464237305411926,0.05677664598737027,-1.0232354142484046,-4.8423876528188545,0.03994801545417946,1403.4,7.6
-25.0,-0.6,29.8,2.6,20.55157814025879,21.22057685852051,0.057464237305411926,0.05688521779364366,-1.0413133646575101,-4.90549512353074,0.04058235288895713,1405.1,7.5
-25.0,-0.7,29.8,2.6,20.714542579650878,21.195205688476562,0.05734662537903821,0.05665903406099655,-1.040287184141378,-4.959267880720107,0.04087244026749083,1406.5,7.4
-25.0,-0.7,29.7,2.6,20.80948085784912,21.16804485321045,0.05734662537903821,0.05665903406099655,-1.034431063729657,-5.030657673485051,0.041538600074894384,1407.6,7.3
-25.0,-0.7,29.6,2.6,20.74610595703125,21.041294670104982,0.05722901345266449,0.056541422134622835,-1.0306282078669047,-5.092994054259957,0.04229292226660185,1409.0,7.2
-25.0,-0.8,29.5,2.5,20.845695304870606,20.877490234375,0.056898350269052766,0.05642381020824909,-1.0164851369160954,-5.145988287196824,0.04251769348622477,1410.7,7.1
-25.0,-0.9,29.4,2.4,20.94528465270996,20.80327205657959,0.05667216653640565,0.05642381020824909,-1.026167152175975,-5.200907383631978,0.04322867867161369,1412.4,7.0
-25.0,-1.0,29.4,2.3,20.94528465270996,20.733420372009277,0.05679477693047761,0.05642381020824909,-1.0194555167993973,-5.247429340965981,0.043575229536435944,1414.3,7.0
-24.9,-1.0,29.3,2.2,20.881909561157226,20.673519134521484,0.05667716500410389,0.05642381020824909,-1.0153896406993934,-5.276963993013081,0.04397410487555932,1416.6,7.0
-24.9,-1.0,29.3,2.1,20.877542877197264,20.68257255554199,0.05645098127145678,0.056664032528694785,-1.0025591692646398,-5.3079118731597354,0.04439030305364825,1419.2,7.0
-24.9,-1.0,29.4,2.1,20.881909370422363,20.68257255554199,0.05623793001421877,0.0568902162613419,-0.9880220694882789,-5.345494885073607,0.04477954650121677,1422.2,7.0
-24.9,-1.0,29.4,2.0,20.912653350830077,20.68257255554199,0.05590726683060705,0.05700782818771562,-0.9618290296995209,-5.364790431129797,0.044953164136376136,1425.6,7.1
-24.9,-0.9,29.4,2.0,20.943397331237794,20.68257255554199,0.055798695024333655,0.05711639999398901,-0.9383831458474103,-5.384987843574138,0.04558886150133862,1429.4,7.2
-24.9,-0.8,29.5,2.0,21.03751621246338,20.783951568603516,0.05591630695070737,0.05711639999398901,-0.9249231592866565,-5.397817709230449,0.04589784909933307,1433.5,7.3
-24.8,-0.7,29.6,2.0,21.082354736328124,20.885330581665038,0.056033918877081104,0.05711639999398901,-0.908218726785298,-5.405704361572137,0.04619395530565732,1437.3,7.4
-24.7,-0.6,29.8,2.0,21.082354736328124,21.014710235595704,0.05625149019436927,0.05735662231443468,-0.9018695201336756,-5.431994920310968,0.04685055596057639,1440.7,7.5
-24.6,-0.5,29.9,1.9,20.98276538848877,21.059548759460448,0.05636006200064266,0.057248050508161286,-0.8831650786525085,-5.451840703954663,0.04701342178210359,1443.7,7.6
-24.5,-0.5,30.0,1.9,20.98276538848877,21.0000207901001,0.05636006200064266,0.057248050508161286,-0.8791649778268769,-5.471638029360558,0.047013318521826344,1446.4,7.7
-24.5,-0.5,30.2,1.9,20.98276557922363,20.995654296875,0.056600284321088344,0.05713043858178757,-0.8789411077665298,-5.498289961240769,0.047476041721266724,1448.7,7.8
-24.3,-0.5,30.3,1.9,20.97738094329834,20.93143939971924,0.05694907844780741,0.0567816444550685,-0.8813202237855917,-5.53230591952435,0.04788948519679983,1450.7,7.9
-24.2,-0.5,30.4,1.9,20.973014450073244,20.85328311920166,0.05705355789877202,0.05645098127145678,-0.8841156499534094,-5.561830538565926,0.04829325797667712,1452.3,8.0
-24.1,-0.5,30.5,1.9,20.878895568847657,20.77512683868408,0.05727112921606019,0.05591527438154298,-0.8697264275602048,-5.587745556881709,0.048643563790666366,1453.7,8.0
-23.9,-0.5,30.6,1.9,20.78477668762207,20.700908660888672,0.05761992334277927,0.05591979444159314,-0.8643352815450747,-5.61095936998092,0.04865816853114805,1455.5,8.0
-23.8,-0.5,30.7,1.9,20.68527297973633,20.626690483093263,0.05774253373685122,0.056037406367966856,-0.8569699654677903,-5.631281898954275,0.048984411560167376,1457.5,8.0
-23.8,-0.5,30.8,1.9,20.64043445587158,20.55247230529785,0.057865144130923175,0.05615501829434059,-0.8612788299724358,-5.666678825465186,0.04943156480438093,1459.5,8.0
-23.8,-0.5,30.8,1.9,20.531791496276856,20.478254127502442,0.0581008463913187,0.05580622416762151,-0.8597343687003031,-5.699540936994772,0.04980566300720447,1461.7,8.0
-23.7,-0.6,30.9,2.0,20.522737884521483,20.505844116210938,0.058218458317692415,0.05580622416762151,-0.8602419953305702,-5.722790914640864,0.05023033753172901,1464.2,8.0
-23.7,-0.6,30.9,2.0,20.522737884521483,20.56537208557129,0.05797823599724673,0.055697652361348125,-0.8595231466123782,-5.756265029794901,0.050699552170260474,1467.0,8.0
-23.7,-0.6,30.8,2.0,20.522737884521483,20.56143398284912,0.05762944187052767,0.055702172421398286,-0.8503137163692134,-5.783566405093925,0.05056662670091092,1470.2,7.9
-23.8,-0.6,30.7,2.0,20.522737884521483,20.612657356262208,0.05762944187052767,0.055702172421398286,-0.8262796019173159,-5.797734206528118,0.0505438390761012,1473.9,7.8
-23.8,-0.6,30.6,2.0,20.522737884521483,20.690813636779787,0.05773801367680105,0.0558066518723629,-0.7975282338750376,-5.818996504539924,0.05105589245036486,1477.9,7.7
-23.8,-0.6,30.6,1.9,20.522737884521483,20.768969917297362,0.0578511055431246,0.05601169557866498,-0.7932881955597221,-5.855356885279955,0.051470514457906,1481.9,7.6
-23.8,-0.7,30.6,1.8,20.522737884521483,20.768969917297362,0.05772849514905265,0.0560071755186148,-0.7980846072392561,-5.885542894549586,0.05184771380377044,1485.3,7.5
-23.7,-0.8,30.6,1.8,20.52812271118164,20.81380844116211,0.05772849514905265,0.055780991785967696,-0.7807311706258944,-5.89835549955845,0.05158245001577434,1488.4,7.4
-23.7,-0.8,30.6,1.8,20.52812271118164,20.809870338439943,0.05772849514905265,0.05545032860235597,-0.7641257540079279,-5.908561152845385,0.05126514822415257,1491.4,7.3
-23.7,-0.8,30.5,1.8,20.53717632293701,20.805932235717773,0.05772849514905265,0.05555890040862936,-0.7401610341279098,-5.915112860386017,0.051106772698921686,1494.4,7.2
-23.8,-0.7,30.4,1.8,20.546229934692384,20.837524795532225,0.057851105543124615,0.055667472214902744,-0.7352005078794875,-5.9268200667090625,0.05108250295019805,1497.6,7.1
-23.8,-0.6,30.5,1.7,20.546229934692384,20.807872772216797,0.05809132786357028,0.055667472214902744,-0.7135053834636161,-5.930359735930423,0.05106796552854438,1500.7,7.0
-23.8,-0.6,30.6,1.7,20.546229934692384,20.786525344848634,0.05844012199028936,0.0555543803485792,-0.7132409023533479,-5.9303278188373865,0.05127493911107396,1503.6,7.0
-23.7,-0.6,30.7,1.6,20.55161476135254,20.686870765686034,0.05844012199028936,0.0555543803485792,-0.7251729042491732,-5.931028822935632,0.051421360423914445,1506.4,7.0
-23.6,-0.6,30.8,1.5,20.546229934692384,20.50905990600586,0.058680344310735044,0.05566747221490276,-0.7523470408128392,-5.927044835769261,0.05101089964968677,1509.5,7.0
-23.5,-0.5,30.9,1.5,20.446640396118163,20.33525218963623,0.058802954704806995,0.05577195166586737,-0.7709791932616155,-5.920478634420088,0.05090176661981689,1512.9,7.0
-23.5,-0.4,30.9,1.5,20.337997245788575,20.244716453552247,0.058802954704806995,0.055663379859593985,-0.7701851193264144,-5.925368222889584,0.05099893214447637,1516.5,7.0
-23.5,-0.3,30.9,1.4,20.229354095458984,20.10028839111328,0.058680344310735044,0.05577647172591754,-0.7906006219234895,-5.94095420364781,0.05145554613231048,1520.1,7.0
-23.4,-0.3,31.0,1.4,20.120710945129396,19.949065017700196,0.05855773391666309,0.055989522983155536,-0.805513366156697,-5.961970414421926,0.051892971895482476,1523.7,7.0
-23.3,-0.3,31.1,1.4,20.012067794799805,19.82821388244629,0.05855773391666309,0.055880951176882146,-0.8229544567268018,-5.99328273444405,0.05260442368567235,1527.1,7.0
-23.1,-0.3,31.2,1.3,19.903424644470213,19.56903133392334,0.05855773391666309,0.05566789991964414,-0.8201851452185519,-6.032914640732726,0.05312944709155334,1530.4,7.0
-22.9,-0.3,31.2,1.4,19.803835105895995,19.494727325439452,0.05855773391666309,0.05566789991964414,-0.8268957519844609,-6.074459225409667,0.05382462904739438,1533.7,7.0
-22.8,-0.2,31.2,1.3,19.704245567321777,19.36485137939453,0.05855773391666309,0.05577647172591753,-0.8029400081568332,-6.1132057641357935,0.05434010820309147,1536.9,7.0
-22.8,-0.2,31.2,1.3,19.60465602874756,19.368854522705078,0.05855773391666309,0.05577647172591753,-0.800676179752491,-6.153033707175633,0.05479198376158365,1539.8,7.0
-22.8,-0.2,31.2,1.5,19.510451316833496,19.31728572845459,0.05843512352259113,0.05577195166586737,-0.7751635202464953,-6.188191055614454,0.05541137907150302,1542.1,7.0
-22.8,-0.3,31.1,1.5,19.510451316833496,19.292086029052733,0.05843512352259113,0.055880523472140765,-0.7864954394655638,-6.221617605335871,0.05572208690946442,1543.9,7.0
-22.8,-0.3,31.2,1.6,19.52380657196045,19.2830322265625,0.05855773391666309,0.05610670720478787,-0.7833663958253988,-6.2535529882954055,0.05596483865414914,1545.3,7.0
-22.7,-0.3,31.3,1.7,19.52380657196045,19.2830322265625,0.058680344310735044,0.05621979907111143,-0.7798034259152649,-6.278582863175651,0.056222378779575775,1546.5,7.0
-22.7,-0.4,31.3,1.7,19.627064895629882,19.412908172607423,0.058802954704806995,0.05633741099748515,-0.7652876293812817,-6.295001104284686,0.05606607942908134,1548.1,7.0
-22.7,-0.5,31.4,1.7,19.7266544342041,19.382535934448242,0.05892554734602723,0.05644598280375853,-0.7462433479728628,-6.306483052572345,0.05573713205067825,1550.1,7.0
-22.8,-0.6,31.5,1.8,19.82624397277832,19.382535934448242,0.05892554734602723,0.05665903406099654,-0.7240235437980818,-6.311016703615668,0.05551408213231644,1552.3,6.9
-22.8,-0.7,31.6,1.8,19.92044868469238,19.48212547302246,0.05892554734602723,0.056767605867269935,-0.7136814353865907,-6.307193198535853,0.0553128302530976,1554.8,6.7
-22.8,-0.7,31.7,1.9,20.020038223266603,19.48212547302246,0.05892554734602723,0.05665903406099654,-0.7104173474516602,-6.325416640721442,0.05552291656983971,1557.4,6.5
-22.7,-0.6,31.7,2.0,20.114242935180663,19.426553535461426,0.05868532502558155,0.05665903406099654,-0.6905103565766535,-6.359981953857887,0.055839415142434456,1560.1,6.3
-22.7,-0.5,31.8,1.8,20.108943939208984,19.456925773620604,0.05880793541965351,0.05644598280375853,-0.6767679907150757,-6.380752128692723,0.05597672150262963,1563.2,6.1
-22.7,-0.4,31.8,1.9,20.108943939208984,19.486776733398436,0.05868532502558155,0.05644598280375853,-0.6381236227938912,-6.408455587987541,0.05616971218336655,1567.0,5.9
-22.7,-0.4,31.7,1.8,20.14907035827637,19.486776733398436,0.05868532502558155,0.05644598280375853,-0.622348840142087,-6.42669431253263,0.05608667109209829,1571.5,5.7
-22.7,-0.4,31.8,1.7,20.14907035827637,19.486776733398436,0.05868532502558155,0.05644598280375853,-0.5978381940487542,-6.452017745497059,0.056015162589203304,1576.4,5.5
-22.7,-0.3,31.9,1.7,20.24499092102051,19.421526527404787,0.05868532502558155,0.056328370877384806,-0.5906000071598935,-6.474885557735837,0.0562471548857494,1581.0,5.3
-22.7,-0.2,31.9,1.7,20.25404453277588,19.553466987609863,0.05856273238436131,0.05621979907111143,-0.5891958967443596,-6.491255410146861,0.05628532493395605,1585.3,5.1
-22.7,-0.1,31.9,1.7,20.25404453277588,19.683342933654785,0.05856273238436131,0.05611122726483804,-0.6074766974039345,-6.520112093331567,0.056722736148550446,1589.1,5.0
-22.8,0.0,31.9,1.7,20.3435977935791,19.658057403564452,0.05856273238436131,0.05600265545856464,-0.5941411315086088,-6.538911471485662,0.05676788006238851,1592.8,5.0
-22.8,-0.1,31.9,1.7,20.33454418182373,19.789997863769532,0.05856273238436131,0.05589817600760003,-0.6017164659618642,-6.541095579404026,0.05632642517837809,1596.5,5.0
-22.9,-0.2,32.0,1.7,20.33454418182373,19.919873809814455,0.05892554734602723,0.05589817600760003,-0.6089234875901137,-6.531852439600341,0.056201639385158396,1600.3,5.0
-22.9,-0.3,32.0,1.8,20.434047889709472,20.04466304779053,0.05892554734602723,0.05600265545856464,-0.6330904863212689,-6.540487149431567,0.05627143801499289,1603.8,5.0
-22.9,-0.4,32.1,1.8,20.518302154541015,20.114315795898438,0.059048157740099194,0.055894083652291246,-0.6404202195497306,-6.546828534680818,0.05633652211354948,1606.9,5.0
-22.8,-0.5,32.2,1.9,20.57346363067627,20.188619804382324,0.059048157740099194,0.05566789991964414,-0.6362840969577338,-6.557974249318759,0.05645715810291474,1609.7,5.0
-22.8,-0.6,32.1,1.9,20.673053169250487,20.28820934295654,0.059048157740099194,0.05566789991964414,-0.6408102159913713,-6.570347084672221,0.05643289518161769,1612.7,5.0
-22.7,-0.6,32.1,1.9,20.56718215942383,20.383310508728027,0.059048157740099194,0.05566789991964414,-0.6291850707246363,-6.587171821288353,0.05674458791156821,1616.0,4.8
-22.6,-0.7,32.2,1.9,20.558128547668456,20.4110969543457,0.059048157740099194,0.05566789991964414,-0.6325512897200909,-6.6043518273317074,0.056874091592138284,1619.1,4.6
-22.5,-0.7,32.2,1.9,20.651350593566896,20.44543590545654,0.059048157740099194,0.05577647172591753,-0.6048190109735969,-6.621427311619311,0.05670907917049749,1622.3,4.4
-22.4,-0.7,32.3,1.9,20.657717895507812,20.44543590545654,0.059170750381319415,0.05600265545856464,-0.6169481876301598,-6.637893013202392,0.0569506976154316,1625.4,4.2
-22.3,-0.6,32.4,1.9,20.63961067199707,20.413495445251463,0.059170750381319415,0.05633331864217637,-0.6021316507073049,-6.657376278538962,0.05743362206623361,1628.4,4.0
-22.2,-0.5,32.4,1.9,20.62333736419678,20.339191436767578,0.059170750381319415,0.05644189044844976,-0.6142846087774568,-6.665586243855455,0.05765482328881991,1631.2,3.8
-22.1,-0.4,32.4,1.8,20.619668579101564,20.248655700683592,0.05929334302253965,0.05666807418109687,-0.6066368358480607,-6.664478759143504,0.05742804475926341,1634.0,3.7
-22.0,-0.3,32.4,1.7,20.619668579101564,20.174351692199707,0.05929334302253965,0.05666807418109687,-0.6122179088820217,-6.654388313859127,0.05732522791055056,1636.6,3.7
-22.0,-0.3,32.4,1.6,20.61061496734619,20.10004768371582,0.05941593566375987,0.05666807418109687,-0.6286046398937483,-6.637685633976124,0.0571806262090905,1638.9,3.7
-21.9,-0.2,32.5,1.8,20.514780044555664,20.17426586151123,0.059951622619204226,0.056550462254723155,-0.5008844162266097,-6.814056547971108,0.05861519268504152,1641.4,3.9
-21.8,-0.3,32.5,1.9,20.425226783752443,20.24391860961914,0.06048730957464858,0.056550462254723155,-0.37914278493981535,-6.983154612288741,0.05987345603799249,1643.3,4.3
-21.7,-0.3,32.5,2.0,20.329391860961913,20.31357135772705,0.061022996530092945,0.05665903406099655,-0.24728735851488284,-7.158261146277589,0.06136155375929281,1645.1,4.7
-21.6,-0.4,32.6,2.1,20.14033489227295,20.378736114501955,0.061558683485537294,0.05665903406099655,-0.14120759981735653,-7.315759580379004,0.062764757414337,1646.7,5.1
-21.5,-0.5,32.6,2.2,19.944910621643068,20.478239822387696,0.061971777799761416,0.056541422134622835,-0.011561573206477226,-7.480766392112296,0.06405243240137155,1648.0,5.5
-21.4,-0.6,32.6,2.2,19.86718292236328,20.60761947631836,0.06250746475520577,0.05642381020824909,0.09243086937762804,-7.646819992028424,0.06530229063920626,1649.2,5.9
-21.3,-0.7,32.7,2.2,19.783952522277833,20.78142719268799,0.06277467569101644,0.056541422134622835,0.21921716753098136,-7.8232308057074125,0.06655411491969078,1650.3,6.3
-21.2,-0.8,32.8,2.4,19.688117599487306,20.946181106567384,0.06290247770824783,0.056541422134622835,0.34899252810413617,-8.004262251829829,0.06809579057904482,1651.3,6.6
-21.1,-0.9,32.9,2.5,19.59856433868408,21.11998882293701,0.06315287236669945,0.05676760586726994,0.48115404901001757,-8.181625622047603,0.06963290606333264,1652.2,6.8
-21.0,-0.9,33.0,2.6,19.502729415893555,21.29379653930664,0.06328067438393084,0.05699378959991706,0.6098773876646206,-8.366784291735776,0.0711412921525665,1653.0,7.0
-21.0,-1.0,33.0,2.4,19.502729415893555,21.29379653930664,0.0629953820869381,0.057111401526290774,0.5847725889346089,-8.358736903001063,0.07113069622342835,1653.0,7.0
-21.0,-1.0,33.0,2.3,19.502729415893555,21.29379653930664,0.06271008978994537,0.057111401526290774,0.5471093100383108,-8.356982676806714,0.07116502397024595,1653.2,7.0
-21.0,-0.9,33.0,2.2,19.502729415893555,21.29379653930664,0.06242479749295262,0.05700282972001738,0.5193644279610545,-8.347759700719006,0.0710503721373984,1653.4,7.0
-21.0,-0.8,33.0,2.1,19.502729415893555,21.400140953063964,0.062145308646633826,0.05689425791374399,0.5141327157296297,-8.355463415853887,0.07095860033466071,1654.1,7.1
-21.0,-0.8,33.1,2.0,19.4524564743042,21.400140953063964,0.06186001634964109,0.05689425791374399,0.5079616084968406,-8.350858252654069,0.07066585347939836,1654.8,7.3
-21.0,-0.8,33.2,2.0,19.457755470275877,21.408513641357423,0.06171413297122763,0.057011869840117704,0.5175687161820393,-8.362921034501262,0.07062683275267223,1655.6,7.6
-21.0,-0.8,33.3,2.0,19.407482528686522,21.515086936950684,0.06186001634964109,0.05689425791374399,0.5322470099124124,-8.373594478457962,0.07051667176965054,1656.5,8.0
-21.0,-0.8,33.4,1.9,19.407482528686522,21.445434188842775,0.062145308646633826,0.05677664598737027,0.526006719299973,-8.387930623968076,0.07044225725790101,1657.5,8.6
-20.9,-0.8,33.5,1.9,19.407482528686522,21.53312282562256,0.06228471756521311,0.056659034060996524,0.5323958772348566,-8.396658582788337,0.0703344354870766,1658.5,9.5
-20.9,-0.8,33.5,2.0,19.457209587097168,21.558493995666502,0.062424126483792385,0.05654142213462281,0.5327140645630019,-8.40168303999377,0.07031243360872688,1659.5,10.8
-20.9,-0.8,33.5,2.1,19.462508583068846,21.558493995666502,0.06256353540237167,0.05642381020824909,0.5369589585516005,-8.411531953450758,0.07017573856507692,1660.5,12.4
-20.9,-0.8,33.5,2.1,19.462508583068846,21.461054801940918,0.0628488276993644,0.05642833026829926,0.5547393262781899,-8.425923062314434,0.07006046096220138,1661.3,14.2
-20.9,-0.9,33.5,2.1,19.462508583068846,21.361551094055176,0.06298823661794367,0.05654142213462281,0.5658257171746558,-8.456714616409034,0.0704326151253625,1662.1,16.0
-20.9,-0.9,33.5,2.1,19.41223564147949,21.18098850250244,0.063121842085849,0.05676760586726992,0.5763404951133719,-8.470978422133664,0.07087270176231,1662.4,17.7
-20.9,-0.9,33.3,2.0,19.462508583068846,21.189274978637695,0.063121842085849,0.05676760586726992,0.5810817002042377,-8.482560698342867,0.07105254223810246,1662.7,19.3
-21.0,-0.9,33.1,2.0,19.457209587097168,21.206273460388182,0.063121842085849,0.05676760586726992,0.5917755963738982,-8.476581173474944,0.07090094035740058,1662.9,20.8
-21.0,-0.9,33.0,1.9,19.407978820800782,21.09970016479492,0.06270874777162488,0.05688521779364365,0.5817265539380817,-8.494531467081917,0.07085519164036605,1663.0,22.2
-21.0,-0.9,32.9,1.9,19.407978820800782,21.16935291290283,0.06242345547463214,0.05700282972001738,0.578099130018481,-8.494077382230278,0.07097918194285291,1663.0,23.4
-21.1,-0.9,32.7,1.8,19.407978820800782,21.181167984008788,0.0625693388530456,0.057120441646391094,0.5598933861911146,-8.497728709690225,0.07128804965744037,1663.0,24.3
-21.1,-0.9,32.6,1.7,19.457755470275877,21.359653854370116,0.06243573338514027,0.057120441646391094,0.5516130891631604,-8.497637615650563,0.07136472602441243,1663.0,24.8
-21.2,-0.9,32.6,1.7,19.457755470275877,21.359653854370116,0.06243573338514027,0.057011869840117704,0.5524032923212705,-8.481034686692107,0.0716125557670405,1662.3,25.0
-21.2,-0.9,32.6,1.7,19.457755470275877,21.482464218139647,0.06243573338514027,0.05700734978006754,0.5436438520224699,-8.472755574021821,0.07174898283327356,1661.2,25.0
-21.2,-0.9,32.5,1.7,19.457755470275877,21.581967926025392,0.06243573338514027,0.057120441646391094,0.5427362417896615,-8.442099980761059,0.0715721725477991,1660.0,25.0
-21.2,-1.0,32.3,1.7,19.508028411865233,21.762874603271484,0.0621685224493296,0.05700282972001738,0.5290850938354874,-8.418143528357485,0.07137860943795091,1658.5,25.0
-21.2,-1.0,32.3,1.8,19.50427379608154,21.854091835021972,0.0621685224493296,0.05700734978006754,0.5221775273176879,-8.400308115599355,0.07164980997217203,1656.8,25.0
-21.1,-1.0,32.3,1.7,19.60916233062744,21.830669784545897,0.06202911353075032,0.05688973785369382,0.49855580679125644,-8.36858600961641,0.0715606186077365,1654.6,25.0
-21.2,-1.0,32.2,1.8,19.713965034484865,21.830669784545897,0.06202911353075032,0.05677664598737027,0.49307743431090206,-8.3133779244146,0.0715544152466047,1652.1,24.9
